id,nodeid,nodetype,workgroupid,username,id,name,sgender,parentprojectid,data
4142,node_13.al,AssessmentListNode,6612,NickR1213,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_13.al"",""visitEndTime"":1393993957000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393993951907,""assessments"":[{""response"":{""text"":""The lizards with brown would flourish, and they would have more alleles""},""id"":""rVoKNuuAiG"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393993885000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4143,node_14.al,AssessmentListNode,6612,NickR1213,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_14.al"",""visitEndTime"":1393994073000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393994070938,""assessments"":[{""response"":{""id"":""z0mYmyKfBW"",""text"":""2: Played a major role""},""id"":""EzKmtagRGY"",""type"":""radio""},{""response"":{""id"":""rtQhhFONnE"",""text"":""2: Played a major role""},""id"":""litJb54alj"",""type"":""radio""},{""response"":{""id"":""fmdTP5iQke"",""text"":""1: Played a role""},""id"":""nhZOGK8qpO"",""type"":""radio""},{""response"":{""id"":""LSDbBrHyyb"",""text"":""1: Played a role""},""id"":""8KJldqvorQ"",""type"":""radio""},{""response"":{""id"":""3uAeu2Mg6q"",""text"":""0: Played no role or a negligible role""},""id"":""w2vbawNnnh"",""type"":""radio""},{""response"":{""id"":""6ZjywbOnWY"",""text"":""2: Played a major role""},""id"":""8fiTGm2BnC"",""type"":""radio""},{""response"":{""text"":""The enviornment mattered, while humans had no say. ""},""id"":""UEW1uYNnVg"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393993957000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4144,node_15.al,AssessmentListNode,6612,NickR1213,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_15.al"",""visitEndTime"":1393994152000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393994147021,""assessments"":[{""response"":{""id"":""3SUTt3hC0H"",""text"":""Introducing a new breed of panthers"",""autoScoreResult"":{""maxScore"":0,""isCorrect"":true}},""id"":""lkZj7mtwk4"",""type"":""radio""},{""response"":{""text"":""The gene pool is corrupted in the remaining, and they may die off anyway. ""},""id"":""YiqdDVB0lJ"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393994073000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4145,node_18.al,AssessmentListNode,6612,NickR1213,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_18.al"",""visitEndTime"":1393994278000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393994276274,""assessments"":[{""response"":{""id"":""cUxo17cncv"",""text"":""The distance between each child does not affect the average distance they travel."",""autoScoreResult"":{""maxScore"":1}},""id"":""l56D2FAV3d"",""type"":""radio""},{""response"":{""text"":""Distance is still distance. It is always constant. ""},""id"":""7zMEOFH1Vm"",""type"":""text""},{""response"":{""id"":""3E2OMIdUFF"",""text"":""Where they are in the line does not affect the distance they have to walk."",""autoScoreResult"":{""maxScore"":1}},""id"":""yOlU6VfZAZ"",""type"":""radio""},{""response"":{""text"":""They still have to walk the distance. ""},""id"":""AWUGamhWtt"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393994152000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4146,node_19.al,AssessmentListNode,6612,NickR1213,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_19.al"",""visitEndTime"":1393994462000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393994458249,""assessments"":[{""response"":{""id"":""NEZPdQE6aZ"",""text"":""Path B"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""oWovHD6c2V"",""type"":""radio""},{""response"":{""id"":""iON7GXiBl4"",""text"":""Yes he should, because it will increase his chances of reaching to the charging station."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""dOoRm2Fpm0"",""type"":""radio""},{""response"":{""text"":""Probability does not depend on number of times picked in this case""},""id"":""cADFqYQTOz"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393994278000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4147,node_20.al,AssessmentListNode,6612,NickR1213,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_20.al"",""visitEndTime"":1393994609000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393994594029,""assessments"":[{""response"":{""id"":""EFJaN4zSeM"",""text"":""Graph A"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""0dHlpeqkc8"",""type"":""radio""},{""response"":{""id"":""3Z80EmYdQY"",""text"":""Graph C"",""autoScoreResult"":{""maxScore"":1}},""id"":""h8mqBgvQsj"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""},{""timestamp"":1393994598274,""assessments"":[{""response"":{""id"":""EFJaN4zSeM"",""text"":""Graph A"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""0dHlpeqkc8"",""type"":""radio""},{""response"":{""id"":""J6pbtlzM1t"",""text"":""Graph D"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""h8mqBgvQsj"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393994462000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4148,node_21.al,AssessmentListNode,6612,NickR1213,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_21.al"",""visitEndTime"":1393994700000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393994696446,""assessments"":[{""response"":{""id"":""PaAvprnqjZ"",""text"":""It rains."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""Fin0piIKWa"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393994609000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4137,node_0.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_0.al"",""visitEndTime"":1393861701000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861701884,""assessments"":[{""response"":{""id"":""LyvcCBaP8Y"",""text"":""During treatment with an antibiotic, only those individual bacteria that already have a trait that helps them survive the effects of the antibiotic will live.  Their offspring in the next generation will also have this trait. "",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""kyGatwL8Zy"",""type"":""radio""},{""response"":{""id"":""GgbrobIIHS"",""text"":""Some of the individual birds would try to develop new beaks so that they could eat the seeds that are harder to crack open.  Those birds would be more likely to survive and reproduce, and the other birds would likely die."",""autoScoreResult"":{""maxScore"":1}},""id"":""bJKlnjnZ27"",""type"":""radio""},{""response"":{""id"":""u1mmkUWs6D"",""text"":""Most species living today did not exist at the time life began."",""autoScoreResult"":{""maxScore"":1,""isCorrect"":true}},""id"":""rCwfXhhb1O"",""type"":""radio""},{""response"":{""id"":""UNvqakMLEj"",""text"":""The gene pool converges and becomes more limited"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""Ol4jrE6MXI"",""type"":""radio""},{""response"":{""text"":""No diversity ""},""id"":""YJVWkwkdRu"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861576000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4138,node_17.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_17.al"",""visitEndTime"":1393861778000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861778891,""assessments"":[{""response"":{""id"":""2jzlnH1uDJ"",""text"":""She cannot be absolutely certain that the real airplane will fly well in the rain unless she actually flies the real airplane in the rain."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""gHnYaEJsRx"",""type"":""radio""},{""response"":{""id"":""UJtHErrwmM"",""text"":""Either the small-scale version of the house or the floor plans could be a better model depending on what model will be used for."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""5Sl88vyECB"",""type"":""radio""},{""response"":{""id"":""UnklR5mPpK"",""text"":""It is not possible to conclude from this experiment if 60F is better than 90F for growing these plants or if one cup of water is better than two cups of water for growing these plants. "",""autoScoreResult"":{""maxScore"":0,""isCorrect"":true}},""id"":""ijwuCmUAo2"",""type"":""radio""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861701000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4139,node_10.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_10.al"",""visitEndTime"":1393861845000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861845818,""assessments"":[{""response"":{""id"":""AIrZ8buLJ5"",""text"":""On both parts, the average length of their tail will have increased."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""xuquELx0uX"",""type"":""radio""},{""response"":{""text"":""They adapt to the environment, the ones with the long tails survive and reproduce ""},""id"":""egXDDynYbq"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861778000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4140,node_11.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_11.al"",""visitEndTime"":1393861954000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861954537,""assessments"":[{""response"":{""id"":""tF3QlaJmut"",""text"":""Because these traits don\u2019t contribute to survival or chance of reproduction, allele frequencies for the traits will be very similar on both parts of the island."",""autoScoreResult"":{""maxScore"":1}},""id"":""jf6TONHsd2"",""type"":""radio""},{""response"":{""text"":""Deosnt have to do with survival ""},""id"":""ffNUt2iyDE"",""type"":""text""},{""response"":{""id"":""Vh6HhEVsp5"",""text"":""The proportion of dominant and recessive alleles will be roughly 50 to 50%."",""autoScoreResult"":{""maxScore"":1}},""id"":""etjxUgd7Z7"",""type"":""radio""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861845000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4141,node_12.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_12.al"",""visitEndTime"":1393861998000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861998846,""assessments"":[{""response"":{""id"":""L6NDyRyUEB"",""text"":""Human selection played a more important role for one trait than the other."",""autoScoreResult"":{""maxScore"":1}},""id"":""XyKkhFGIPm"",""type"":""radio""},{""response"":{""text"":""One depends on survival ""},""id"":""xTsQY4z6dL"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861954000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4142,node_13.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_13.al"",""visitEndTime"":1393862054000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862054712,""assessments"":[{""response"":{""text"":""Over time they adapted to e environment because only the more reddish lizards would survive and reproduce ""},""id"":""rVoKNuuAiG"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861998000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4143,node_14.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_14.al"",""visitEndTime"":1393862121000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862121426,""assessments"":[{""response"":{""id"":""mIYVJptkTc"",""text"":""0: Played no role or a negligible role""},""id"":""EzKmtagRGY"",""type"":""radio""},{""response"":{""id"":""rtQhhFONnE"",""text"":""2: Played a major role""},""id"":""litJb54alj"",""type"":""radio""},{""response"":{""id"":""4rBmXq6jSy"",""text"":""0: Played no role or a negligible role""},""id"":""nhZOGK8qpO"",""type"":""radio""},{""response"":{""id"":""lke6ExygmR"",""text"":""2: Played a major role""},""id"":""8KJldqvorQ"",""type"":""radio""},{""response"":null,""id"":""w2vbawNnnh"",""type"":""radio""},{""response"":{""id"":""7sU1Vp2JTv"",""text"":""1: Played a role""},""id"":""8fiTGm2BnC"",""type"":""radio""},{""response"":null,""id"":""UEW1uYNnVg"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862054000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4144,node_15.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_15.al"",""visitEndTime"":1393862186000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862186057,""assessments"":[{""response"":{""id"":""s26rNhKN4B"",""text"":""Reserve for panthers"",""autoScoreResult"":{""maxScore"":0}},""id"":""lkZj7mtwk4"",""type"":""radio""},{""response"":{""text"":""They would eventually adapt to the better environment ""},""id"":""YiqdDVB0lJ"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862121000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4145,node_18.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_18.al"",""visitEndTime"":1393862339000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862339172,""assessments"":[{""response"":{""id"":""yrIZYvVdXA"",""text"":""Maximum possible; ten arm lengths."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""l56D2FAV3d"",""type"":""radio""},{""response"":{""text"":""The person in front would figure out where they were going so the person behind them didn't have to walk so much ""},""id"":""7zMEOFH1Vm"",""type"":""text""},{""response"":{""id"":""uikpJ33WFB"",""text"":""At the very end of the line."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""yOlU6VfZAZ"",""type"":""radio""},{""response"":{""text"":""Everyone in front would have figured out where they are going already ""},""id"":""AWUGamhWtt"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862186000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4146,node_19.al,AssessmentListNode,6615,MargaretW0926,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_19.al"",""visitEndTime"":1393862461000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862461938,""assessments"":[{""response"":{""id"":""NEZPdQE6aZ"",""text"":""Path B"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""oWovHD6c2V"",""type"":""radio""},{""response"":{""id"":""iON7GXiBl4"",""text"":""Yes he should, because it will increase his chances of reaching to the charging station."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""dOoRm2Fpm0"",""type"":""radio""},{""response"":{""text"":""Same probability ""},""id"":""cADFqYQTOz"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862339000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
